departamento,provincia,distrito,varon_urbano,mujer_urbano,varon_rural,mujer_rural,lon,lat
Piura,Talara,Pariñas,49253,48559,284,213,-81.0476847357296,-4.476338848109322
Piura,Talara,El Alto,4223,4093,NA,NA,-81.0736640856702,-4.267501910434788
Piura,Talara,La Brea,5901,6376,117,92,-81.07852888122456,-4.718399410454367
Piura,Talara,Lobitos,0,0,722,590,-81.2136894522219,-4.426201160654983
Piura,Talara,Los Órganos,5408,5241,25,25,-81.07694784476374,-4.176287097671377
Piura,Talara,Máncora,6423,6476,67,62,-81.00187325972698,-4.1531464725815965
Piura,Sechura,Sechura,21600,21658,745,587,-80.707340816477,-5.922996098890792
Piura,Sechura,Bellavista De La Unión,2332,2297,86,83,-80.74430999768765,-5.432151370089599
Piura,Sechura,Bernal,3219,3209,227,200,-80.70099827785356,-5.463281224199079
Piura,Sechura,Cristo Nos Valga,1293,1372,881,754,-80.62301686568684,-5.566462849131142
Piura,Sechura,Vice,7354,7891,186,199,-80.84947507222597,-5.451015661743327
Piura,Sechura,Rinconada Llicuar,1486,1513,5,NA,-80.7671242997529,-5.466669911487173
Puno,Puno,Puno,63696,66226,2645,2721,-70.04858742800619,-15.89734217065461
Puno,Puno,Acora,1921,1983,9399,9658,-69.90836181249202,-16.293331108993442
Puno,Puno,Amantaní,0,0,1620,1832,-69.70863085483006,-15.648505858358646
Puno,Puno,Atuncolla,0,0,2189,2366,-70.16121647595021,-15.696246232927251
Puno,Puno,Capachica,0,0,3538,4002,-69.83204140562628,-15.61330460832096
Puno,Puno,Chucuito,0,0,3281,3738,-69.929512741723,-15.954195858002407
Puno,Puno,Coata,0,0,3159,3429,-69.93468597041,-15.56222123337318
Puno,Puno,Huata,0,0,1513,1642,-69.99300544250741,-15.620971170932762
Puno,Puno,Mañazo,1230,1428,1204,1282,-70.38561114891519,-15.884755046158404
Puno,Puno,Paucarcolla,0,0,2063,2161,-70.07187209447001,-15.71338317064675
Puno,Puno,Pichacani,1162,1266,1546,1705,-70.16842191052842,-16.27499454626127
Puno,Puno,Platería,0,0,3509,3612,-69.80615429697761,-15.943449420454357
Puno,Puno,San Antonio,0,0,1224,1189,-70.31721090554379,-16.0725537335679
Puno,Puno,Tiquillaca,0,0,755,839,-70.2649393339305,-15.909929483109124
Puno,Puno,Vilque,0,0,1382,1379,-70.259697647914,-15.78259992044994
Puno,Azángaro,Azángaro,10126,10570,4494,4880,-70.16280575371225,-14.8492682948459
Puno,Azángaro,Achaya,0,0,1398,1428,-70.17569682453527,-15.235782170360807
Puno,Azángaro,Arapa,0,0,3368,3652,-70.09055871703372,-15.078847483074838
Puno,Azángaro,Asillo,2008,2168,4868,5440,-70.35084001989657,-14.75906329528479
Puno,Azángaro,Caminaca,0,0,1390,1541,-70.09285186012181,-15.28739473293055
Puno,Azángaro,Chupa,0,0,3084,3391,-69.9287813053594,-15.12904192044823
Puno,Azángaro,José Domingo Choquehuanca,1461,1567,693,741,-70.32790892345878,-15.03997154560031
Puno,Azángaro,Muñani,0,0,3125,3320,-69.95928923583614,-14.680811169299972
Puno,Azángaro,Potoni,998,1012,888,1041,-70.05856151413774,-14.41594935767668
Puno,Azángaro,Samán,0,0,4704,4941,-70.02251301661778,-15.322259670247519
Puno,Azángaro,San Antón,1767,1892,1689,1950,-70.24442669783868,-14.512122982289753
Puno,Azángaro,San José,0,0,2227,2591,-70.16996420965606,-14.687252919586513
Puno,Azángaro,San Juan De Salinas,0,0,1326,1515,-70.127405987538,-14.995316607825146
Puno,Azángaro,Santiago De Pupuja,0,0,2045,2362,-70.24862206606423,-15.076569420292458
Puno,Azángaro,Tirapata,0,0,1291,1440,-70.38474957085873,-14.910385920273967
Puno,Carabaya,Macusani,5360,5697,781,826,-70.46405691752307,-14.041670231595845
Puno,Carabaya,Ajoyani,0,0,1081,1057,-70.21796780293948,-14.189586794844672
Puno,Carabaya,Ayapata,1317,1305,3876,2801,-70.14105864767994,-13.518566793572603
Puno,Carabaya,Coasa,1614,1774,1638,1407,-69.84834062182176,-13.645129168426337
Puno,Carabaya,Corani,1231,1232,904,873,-70.6914870106714,-13.941246168625725
Puno,Carabaya,Crucero,3454,3523,1052,1079,-69.93928858535918,-14.344477106832954
Puno,Carabaya,Ituata,0,0,4420,3106,-70.10963975934732,-13.809500981485058
Puno,Carabaya,Ollachea,1397,1303,1733,1657,-70.52650983634791,-13.764544355787365
Puno,Carabaya,San Gabán,0,0,3967,2865,-70.39485860653602,-13.530482481531237
Puno,Carabaya,Usicayos,2038,1661,2775,2518,-69.97253047821391,-14.149978106854093
Puno,Chucuito,Juli,3909,4239,5583,6042,-69.54336308140637,-16.35673142151785
Puno,Chucuito,Desaguadero,4262,4240,2729,2556,-69.08064253427773,-16.596401109673423
Puno,Chucuito,Huacullani,1282,1184,3548,3223,-69.40122790942539,-16.59782129656554
Puno,Chucuito,Kelluyo,0,0,3760,3586,-69.19219677802289,-16.707803859210685
Puno,Chucuito,Pisacoma,0,0,4323,3900,-69.42719947511567,-16.93383748421246
Puno,Chucuito,Pomata,1423,1416,5277,5591,-69.2833983886932,-16.366297858609244
Puno,Chucuito,Zepita,1106,1100,7372,7351,-69.1848354200389,-16.514265484014828
Puno,El Collao,Ilave,10911,10927,11806,12374,-69.68436153217888,-16.246076545945783
Puno,El Collao,Capazo,0,0,575,555,-69.71196173431758,-17.09888879757989
Puno,El Collao,Pilcuyo,0,0,5185,5487,-69.51857589478152,-16.094824046492505
Puno,El Collao,Santa Rosa,0,0,1773,1756,-69.82834104062701,-16.857305671369573
Puno,El Collao,Conduriri,0,0,1278,1251,-69.63237357920667,-16.5670133588294
Puno,Huancané,Huancane,3740,3974,5197,5831,-69.81758256620306,-15.193171857894868
Puno,Huancané,Cojata,0,0,1891,1873,-69.44213075462616,-15.003727420583942
Puno,Huancané,Huatasani,0,0,1519,1564,-69.81227860226015,-15.02775098297144
Puno,Huancané,Inchupalla,0,0,1273,1369,-69.66120253402664,-15.022041858195166
Puno,Huancané,Pusi,0,0,2389,2548,-69.96999502951545,-15.44658206860754
Puno,Huancané,Rosaspata,0,0,1985,2094,-69.50569272099875,-15.232758232806134
Puno,Huancané,Taraco,0,0,6382,6811,-69.93898250403073,-15.336850420410542
Puno,Huancané,Vilque Chico,0,0,3500,3711,-69.63195322024234,-15.163813420452954
Puno,Lampa,Lampa,2637,3012,2620,2937,-70.3912935112842,-15.333695358104222
Puno,Lampa,Cabanilla,0,0,2494,2858,-70.3934614585514,-15.587349420439352
Puno,Lampa,Calapuja,0,0,744,841,-70.19931010306958,-15.334000545288887
Puno,Lampa,Nicasio,0,0,1118,1242,-70.2885542628484,-15.21714816990206
Puno,Lampa,Ocuviri,0,0,1283,954,-70.83915016308163,-15.177839794770648
Puno,Lampa,Palca,0,0,886,931,-70.62306623981968,-15.281160920290205
Puno,Lampa,Paratía,0,0,1382,1350,-70.68870215499216,-15.450300732892487
Puno,Lampa,Pucará,1017,1163,1458,1668,-70.44923548994252,-15.055316357963505
Puno,Lampa,Santa Lucía,2439,2964,839,786,-70.61624112815906,-15.586072795473086
Puno,Lampa,Vilavila,0,0,610,623,-70.64459713880652,-15.15911241995218
Puno,Melgar,Ayaviri,10447,11412,1255,1338,-70.61406455457765,-14.95096198290915
Puno,Melgar,Antauta,2229,1393,906,831,-70.38407793510316,-14.358682419707861
Puno,Melgar,Cupi,0,0,973,1013,-70.93137951311024,-14.923439608101376
Puno,Melgar,Llalli,0,0,1161,1371,-70.92094684040751,-14.989863857281136
Puno,Melgar,Macari,1591,1639,1807,1910,-70.93156100422729,-14.713367857640463
Puno,Melgar,Nuñoa,2151,2490,1951,1858,-70.70924739274241,-14.359916732021532
Puno,Melgar,Orurillo,0,0,3608,4043,-70.4926648722518,-14.722617732022684
Puno,Melgar,Santa Rosa,1487,1586,1542,1582,-70.79002304752746,-14.59734635734847
Puno,Melgar,Umachiri,0,0,1757,1807,-70.74616067879296,-14.87589548224065
Puno,Moho,Moho,1634,1623,3881,4380,-69.4751000565378,-15.35919860787942
Puno,Moho,Conima,0,0,1534,1617,-69.40360461568838,-15.458657670415107
Puno,Moho,Huayrapata,0,0,1265,1348,-69.30188878674028,-15.281480670646374
Puno,Moho,Tilali,0,0,1148,1323,-69.34653127662088,-15.495242732915756
Puno,San Antonio De Putina,Putina,5232,5514,1930,2077,-69.796393082452,-14.677468232323008
Puno,San Antonio De Putina,Ananea,6564,4743,757,551,-69.50565995590281,-14.668610357581883
Puno,San Antonio De Putina,Pedro Vilca Apaza,0,0,936,973,-69.91046470228824,-15.016226545518634
Puno,San Antonio De Putina,Quilcapuncu,1152,1128,1478,1429,-69.62644459960967,-14.846866420598786
Puno,San Antonio De Putina,Sina,0,0,857,792,-69.21726964518187,-14.519927169503234
Puno,San Román,Juliaca,106232,111511,5458,5525,-70.23654384603324,-15.443410300045258
Puno,San Román,Cabana,0,0,2254,2589,-70.27943863906492,-15.65099998326258
Puno,San Román,Cabanillas,1106,1316,979,1166,-70.64716093638734,-15.835333545956331
Puno,San Román,Caracoto,0,0,3349,3469,-70.06223838150012,-15.548996796215135
Puno,San Román,San Miguel,28803,29564,1983,2113,-70.12591862329424,-15.419457480578217
Puno,Sandia,Sandia,1941,2062,3178,3085,-69.44893823439494,-14.328039169422084
Puno,Sandia,Cuyocuyo,0,0,2535,2489,-69.55999162857746,-14.557617044640864
Puno,Sandia,Limbani,0,0,1622,1348,-69.59603921299043,-13.833127981970762
Puno,Sandia,Patambuco,0,0,1858,2005,-69.63660929404983,-14.317058294354752
Puno,Sandia,Phara,0,0,2768,2323,-69.57983651147099,-14.085309794761173
Puno,Sandia,Quiaca,0,0,1210,921,-69.34420153329745,-14.410870481837208
Puno,Sandia,San Juan Del Oro,0,0,1986,1747,-69.14179129795775,-14.202885668888456
Puno,Sandia,Yanahuaya,0,0,1024,912,-69.1102501506889,-14.358649607043674
Puno,Sandia,Alto Inambari,0,0,3652,2952,-69.29551971174942,-14.04958273135793
Puno,Sandia,San Pedro De Putina Punco,0,0,5045,4079,-69.20988811436155,-13.620821293917544
Puno,Yunguyo,Yunguyo,5772,5994,6176,6573,-69.09815513596548,-16.29609317161254
Puno,Yunguyo,Anapia,0,0,862,920,-68.8923522250024,-16.27653442032721
Puno,Yunguyo,Copani,0,0,2302,2353,-69.06082796026755,-16.389130296376038
Puno,Yunguyo,Cuturapi,0,0,653,617,-69.17379692031398,-16.295985984115845
Puno,Yunguyo,Ollaraya,0,0,1327,1384,-68.99284681440221,-16.228953171351748
Puno,Yunguyo,Tinicachi,0,0,456,493,-68.97835757239903,-16.198005858933186
Puno,Yunguyo,Unicachi,0,0,490,567,-68.97011485005973,-16.223479546643716
San Martín,Moyobamba,Moyobamba,29035,28689,9780,8821,-77.1037670426775,-5.751764286492573
San Martín,Moyobamba,Calzada,2071,2009,284,245,-77.09620559134049,-5.996302223868497
San Martín,Moyobamba,Habana,0,0,878,797,-77.10241897969968,-6.081326786252134
San Martín,Moyobamba,Jepelacio,3271,3246,4552,4308,-76.92187029971396,-6.1608659747348895
San Martín,Moyobamba,Soritor,7729,7937,3013,2835,-77.06550194473273,-6.256842537203283
San Martín,Moyobamba,Yantalo,1144,1090,347,284,-77.03548946044185,-5.996302223868497
San Martín,Bellavista,Bellavista,8245,7944,361,344,-76.5955276540523,-6.965378849854005
San Martín,Bellavista,Alto Biavo,1972,1789,2030,1848,-76.34072471336128,-7.802304163406376
San Martín,Bellavista,Bajo Biavo,1222,1120,5757,5017,-76.26355881905707,-7.219071225106916
San Martín,Bellavista,Huallaga,0,0,1434,1277,-76.5467521213879,-7.34280497581895
San Martín,Bellavista,San Pablo,3261,3105,1163,1111,-76.6021020331303,-6.834250162365066
San Martín,Bellavista,San Rafael,2696,2563,409,365,-76.48095259266931,-7.028040787502306
San Martín,El Dorado,San José De Sisa,5468,5276,2021,1874,-76.71535680521157,-6.612076162285007
San Martín,El Dorado,Agua Blanca,0,0,1229,1101,-76.70574092306978,-6.721869599752182
San Martín,El Dorado,San Martín,1356,1288,4131,3672,-76.8631481609888,-6.4167910999792355
San Martín,El Dorado,Santa Rosa,1150,1075,2120,1987,-76.58190791064773,-6.7091265377594596
San Martín,El Dorado,Shatoja,0,0,1564,1440,-76.67917255713371,-6.4969459126237155
San Martín,Huallaga,Saposoa,4114,4154,2730,2424,-76.85847069829194,-6.865990474930413
San Martín,Huallaga,Alto Saposoa,1421,1250,956,844,-76.94076511620725,-6.6011337867448105
San Martín,Huallaga,El Eslabón,0,0,1089,1017,-76.69471253264922,-6.980144912507683
San Martín,Huallaga,Piscoyacu,1127,1054,1104,983,-76.83932474354495,-7.021581600710249
San Martín,Huallaga,Sacanche,0,0,1310,1140,-76.78305500107611,-7.10949791289832
San Martín,Huallaga,Tingo De Saposoa,0,0,393,396,-76.6624573567338,-7.060928725380336
San Martín,Lamas,Lamas,6311,6661,793,732,-76.51480271988112,-6.402577412167773
San Martín,Lamas,Alonso De Alvarado,3220,3149,3646,3447,-76.78366033367652,-6.3036480997799345
San Martín,Lamas,Barranquita,1907,1846,1443,1233,-76.05969720349579,-6.314281600015789
San Martín,Lamas,Caynarachi,3024,2831,1945,1746,-76.31684447662172,-6.2027771353564845
San Martín,Lamas,Cuñumbuqui,1050,1004,672,575,-76.43154770621015,-6.591093850300922
San Martín,Lamas,Pinto Recodo,1132,1084,3025,2845,-76.65727030400795,-6.196473412567883
San Martín,Lamas,Rumisapa,0,0,1728,1728,-76.47772039341967,-6.442493849511493
San Martín,Lamas,San Roque De Cumbaza,0,0,822,813,-76.54059363239385,-6.222909725153642
San Martín,Lamas,Shanao,0,0,977,998,-76.57549106752643,-6.39806509977447
San Martín,Lamas,Tabalosos,4846,4990,2120,1923,-76.65771831122319,-6.370778162532133
San Martín,Lamas,Zapatero,1109,1087,1626,1433,-76.5382808660137,-6.547437725220789
San Martín,Mariscal Cáceres,Juanjuí,14976,14290,1694,1484,-76.75683973236102,-7.271464037235489
San Martín,Mariscal Cáceres,Campanilla,1921,1783,4788,4213,-76.79555761382976,-7.677360351049317
San Martín,Mariscal Cáceres,Huicungo,2346,2202,2043,1794,-77.30337623004478,-7.230338100772684
San Martín,Mariscal Cáceres,Pachiza,1839,1626,1214,1068,-77.08721931997485,-6.934062725014712
San Martín,Mariscal Cáceres,Pajarillo,0,0,2818,2527,-76.6247777338196,-7.327691475381243
San Martín,Picota,Picota,4709,4533,524,437,-76.3375922325229,-6.961798724781289
San Martín,Picota,Buenos Aires,0,0,1521,1403,-76.405163431779755,-6.743773787879974
San Martín,Picota,Caspisapa,0,0,1080,1046,-76.42428629425763,-6.909395475121045
San Martín,Picota,Pilluana,0,0,454,411,-76.2720239864847,-6.7541224750721085
San Martín,Picota,Pucacaca,1441,1345,98,87,-76.3752289105768,-6.82081947468896
San Martín,Picota,San Cristóbal,0,0,595,597,-76.43696940167695,-6.953219849866144
San Martín,Picota,San Hilarión,1431,1416,584,514,-76.49540907266106,-6.935345725274971
San Martín,Picota,Shamboyacu,1410,1287,3087,2770,-76.08147090376443,-7.039934974919106
San Martín,Picota,Tingo De Ponasa,1322,1211,719,624,-76.2156901181566,-6.959362662356938
San Martín,Picota,Tres Unidos,0,0,2033,1856,-76.14737251850795,-6.7889916625851185
San Martín,Rioja,Rioja,11649,11937,1023,912,-77.1993055970618,-6.086286787005577
San Martín,Rioja,Awajún,1495,1384,2302,2298,-77.46601508634133,-5.860857786557574
San Martín,Rioja,Elías Soplín Vargas,7361,7523,1434,1343,-77.30081958408027,-6.038199537178855
San Martín,Rioja,Nueva Cajamarca,18249,18449,3516,3262,-77.34111272016008,-5.944651973859436
San Martín,Rioja,Pardo Miguel,4858,5004,3607,3328,-77.60942160083636,-5.735865098745279
San Martín,Rioja,Posic,0,0,944,975,-77.16855319896182,-6.0095124737715935
San Martín,Rioja,San Fernando,1117,1056,652,588,-77.26196057266336,-5.8263975365170495
San Martín,Rioja,Yorongos,0,0,1265,1181,-77.15478101853728,-6.15278116172118
San Martín,Rioja,Yuracyacu,1735,1693,217,187,-77.24401369855325,-5.928713786112269
San Martín,San Martín,Tarapoto,37086,38444,323,269,-76.371890546356,-6.492374974775231
San Martín,San Martín,Alberto Leveau,0,0,447,394,-76.25637601745711,-6.7165954752509265
San Martín,San Martín,Cacatachi,1527,1492,292,293,-76.43892136459894,-6.458559537292757
San Martín,San Martín,Chazuta,3232,3124,1696,1445,-75.96176738896162,-6.628443725047845
San Martín,San Martín,Chipurana,0,0,1177,1072,-75.59220085243865,-6.456093849401583
San Martín,San Martín,El Porvenir,0,0,1304,1095,-75.88569447266572,-6.263341787443494
San Martín,San Martín,Huimbayoc,1197,1159,1391,1228,-75.65931039460507,-6.614079162473331
San Martín,San Martín,Juan Guerra,1897,1848,90,72,-76.34027877332409,-6.629595225089531
San Martín,San Martín,La Banda De Shilcayo,19613,20041,2343,1484,-76.26670226039761,-6.457651974758761
San Martín,San Martín,Morales,15285,15423,1208,1151,-76.40853828808872,-6.498136725179677
San Martín,San Martín,Papaplaya,0,0,1057,1016,-75.65075000791776,-6.25858766174116
San Martín,San Martín,San Antonio,0,0,830,844,-76.37833662620476,-6.399494162075854
San Martín,San Martín,Sauce,2987,2761,810,705,-76.21781460017797,-6.724689850306305
San Martín,San Martín,Shapaja,0,0,993,950,-76.20707530306562,-6.590198787444052
San Martín,Tocache,Tocache,9222,8988,4187,3769,-76.59292642490075,-8.259607413401369
San Martín,Tocache,Nuevo Progreso,2381,2241,3755,3079,-76.21972997118107,-8.553961049462828
San Martín,Tocache,Polvora,1557,1488,4104,3159,-76.85268352994811,-7.974757600932492
San Martín,Tocache,Shunte,0,0,709,606,-76.84781527849674,-8.398646101886044
San Martín,Tocache,Uchiza,6506,5860,4165,3618,-76.34071208587693,-8.348621663359012
Tacna,Tacna,Tacna,44485,47898,315,274,-69.98098342108082,-18.103783173254783
Tacna,Tacna,Alto De La Alianza,16805,17153,69,34,-70.29288433210914,-17.832886860789927
Tacna,Tacna,Calana,0,0,1469,1510,-70.15002393668715,-17.969327297716575
Tacna,Tacna,Ciudad Nueva,15661,16116,44,45,-70.19257338739465,-17.851849610221308
Tacna,Tacna,Inclán,0,0,1364,1249,-70.41492265299318,-17.67806567249275
Tacna,Tacna,Pachía,0,0,1069,993,-70.05006561885514,-17.765582047623354
Tacna,Tacna,Palca,0,0,1414,566,-69.88769069934618,-17.70847460981534
Tacna,Tacna,Pocollay,9272,8735,304,316,-70.10481380451097,-18.014066423276773
Tacna,Tacna,Sama,1396,1239,355,237,-70.70980368438427,-17.99290036046321
Tacna,Tacna,Coronel Gregorio Albarracín Lanchipa,53482,56633,162,140,-70.22637084956497,-18.114358923075798
Tacna,Tacna,La Yarada Los Palos,0,0,2884,2675,-70.4531842261763,-18.174156519557698
Tacna,Candarave,Candarave,0,0,1210,1144,-70.20141870628248,-17.069999422235526
Tacna,Candarave,Cairani,0,0,511,477,-70.32527381854293,-17.161633109530328
Tacna,Candarave,Camilaca,0,0,612,536,-70.43935265241423,-17.147357297001605
Tacna,Candarave,Curibaya,0,0,202,175,-70.33844259211602,-17.398885547729805
Tacna,Candarave,Huanuara,0,0,262,253,-70.32903415035432,-17.316548297216087
Tacna,Candarave,Quilahuani,0,0,363,357,-70.26142432509764,-17.339676047161788
Tacna,Jorge Basadre,Locumba,0,0,1159,1097,-70.73518727988966,-17.609745547219177
Tacna,Jorge Basadre,Ilabaya,3305,1806,301,283,-70.56049982953948,-17.390092422827024
Tacna,Jorge Basadre,Ite,0,0,1751,1071,-70.93141213732667,-17.799789048126
Tacna,Tarata,Tarata,1599,1203,611,229,-69.71123834489015,-17.33306348459209
Tacna,Tarata,Héroes Albarracín,0,0,162,144,-70.20456875334196,-17.495537234855476
Tacna,Tarata,Estique,0,0,114,126,-70.04181775514323,-17.62098048481147
Tacna,Tarata,Estique-Pampa,0,0,83,79,-70.12136915310344,-17.646540047435195
Tacna,Tarata,Sitajara,0,0,176,174,-70.15332158722882,-17.42360585987248
Tacna,Tarata,Susapaya,0,0,266,252,-70.02119132261205,-17.219724610252513
Tacna,Tarata,Tarucachi,0,0,142,153,-69.95843954658538,-17.501475609861473
Tacna,Tarata,Ticaco,0,0,275,306,-69.97245923023284,-17.33478086009856
Tumbes,Tumbes,Tumbes,50320,50626,1156,204,-80.41900624127233,-3.552235346783789
Tumbes,Tumbes,Corrales,11284,11185,453,415,-80.50028144218295,-3.552235346783789
Tumbes,Tumbes,La Cruz,4553,4462,239,253,-80.56475009879202,-3.656194847064512
Tumbes,Tumbes,Pampas De Hospital,1853,1812,1555,1508,-80.35900551363525,-3.834722034544228
Tumbes,Tumbes,San Jacinto,3579,3516,748,669,-80.49063057232364,-3.9356673472702255
Tumbes,Tumbes,San Juan De La Virgen,2259,2229,49,35,-80.31239321028389,-3.7282666592788587
Tumbes,Contralmirante Villar,Zorritos,6031,5882,275,183,-80.6893844964308,-3.788249347029705
Tumbes,Contralmirante Villar,Casitas,0,0,1268,1082,-80.6484559207844,-4.036666973202188
Tumbes,Contralmirante Villar,Canoas De Punta Sal,2701,2543,588,504,-80.89753390859428,-4.049238972450581
Tumbes,Zarumilla,Zarumilla,10569,10840,278,89,-80.29945569817966,-3.4528584094379937
Tumbes,Zarumilla,Aguas Verdes,8549,8543,140,134,-80.24756352819037,-3.507705034359816
Tumbes,Zarumilla,Matapalo,1521,1359,306,242,-80.24738709621488,-3.7208867218446926
Tumbes,Zarumilla,Papayal,2252,2124,993,905,-80.27798528974381,-3.5882177218703077
Ucayali,Coronel Portillo,Callería,72151,72056,3146,2646,-74.16383003848085,-7.88440335078397
Ucayali,Coronel Portillo,Campoverde,3232,3203,5139,4485,-74.82263619645667,-8.514543350944848
Ucayali,Coronel Portillo,Iparia,0,0,5376,4952,-74.22937536582614,-9.437489789921813
Ucayali,Coronel Portillo,Masisea,1771,1636,4157,3583,-73.67150212735152,-8.997990851946213
Ucayali,Coronel Portillo,Yarinacocha,48978,50106,2556,2301,-74.66859621581139,-8.221100914725412
Ucayali,Coronel Portillo,Nueva Requena,1279,1210,1450,1230,-75.10228616620118,-8.190306338666545
Ucayali,Coronel Portillo,Manantay,42239,43301,1043,942,-74.48732411192785,-8.567749476207325
Ucayali,Atalaya,Raymondi,7613,7458,9045,8314,-73.34690511747306,-10.645026790653816
Ucayali,Atalaya,Sepahua,1559,1529,1874,1693,-72.83089487809178,-11.078917039689571
Ucayali,Atalaya,Tahuania,1100,1055,3058,3051,-73.83926999547438,-9.95311204033834
Ucayali,Atalaya,Yurua,0,0,1029,946,-72.62913364169904,-9.89871235284275
Ucayali,Padre Abad,Padre Abad,11662,11380,3515,2883,-75.64533900850475,-8.914814596916074
Ucayali,Padre Abad,Irazola,3244,3209,2018,1743,-75.26110561616434,-8.942281617552567
Ucayali,Padre Abad,Curimana,1871,1727,2278,1846,-75.22907707574973,-8.427666465734745
Ucayali,Padre Abad,Neshuya,1950,1771,2047,1826,-75.05281462069398,-8.628790976722144
Ucayali,Padre Abad,Alexander Von Humboldt,2033,1821,677,606,-75.0407238764694,-8.829215483307877
Ucayali,Purús,Purús,0,0,1477,1383,-71.58201194702794,-10.219982068667491
